1,16:33:58,104.19587350553354,30.65911911687487
2,16:34:01,104.19383488957237,30.659026974056697
3,16:34:02,104.19383488957237,30.659026974056697
4,16:34:03,104.19357349314808,30.6589875669391
5,16:34:04,104.19357349314808,30.6589875669391
6,16:34:05,104.19357349314808,30.6589875669391
7,16:34:07,104.19342638686231,30.658978630524825
1,16:43:37,104.19557470153711,30.65903373536119
2,16:43:38,104.19507422713592,30.659317867007736
3,16:43:39,104.19507422713592,30.659317867007736
4,16:43:40,104.19507422713592,30.659317867007736
5,16:43:40,104.19507422713592,30.659317867007736
6,16:43:40,104.19507422713592,30.659317867007736
7,16:43:41,104.1950824655886,30.659320663344136
8,16:43:42,104.1950824655886,30.659320663344136
9,16:43:42,104.19508712800362,30.65931670741324
10,16:43:43,104.19508712800362,30.65931670741324
11,16:43:44,104.1950824655886,30.659320663344136
12,16:43:44,104.19507021403177,30.65932186673235
13,16:43:45,104.19509611744166,30.659300745525258
14,16:43:45,104.19509611744166,30.659300745525258
15,16:43:46,104.19509611744166,30.659300745525258
16,16:43:46,104.19509611744166,30.659300745525258
17,16:43:47,104.19491087391657,30.659439613451877
18,16:43:48,104.19491087391657,30.659439613451877
19,16:43:48,104.19491013791101,30.659440193076385
20,16:43:49,104.19491013791101,30.659440193076385
21,16:43:50,104.19508656553,30.659301251499194
22,16:43:50,104.1951044899853,30.659300302023578
23,16:43:51,104.19508474198881,30.65931692188018
24,16:43:51,104.19508474198881,30.65931692188018
25,16:43:52,104.1951044899853,30.659300302023578
26,16:43:52,104.1951044899853,30.659300302023578
27,16:43:53,104.19495071683444,30.659283155780155
28,16:43:54,104.19495071683444,30.659283155780155
29,16:43:54,104.19481599565349,30.659346836897694
30,16:43:55,104.19481599565349,30.659346836897694
31,16:43:56,104.19483103929093,30.659339725947227
32,16:43:56,104.19507538894774,30.65931776257828
33,16:43:57,104.19503195553519,30.659353195839977
34,16:43:57,104.19503195553519,30.659353195839977
35,16:43:58,104.19518426295203,30.65922894245434
36,16:43:58,104.19518426295203,30.65922894245434
37,16:43:59,104.1947698828078,30.659367435443485
38,16:44:00,104.1947698828078,30.659367435443485
39,16:44:00,104.19521779442265,30.65915664142581
40,16:44:01,104.19521779442265,30.65915664142581
41,16:44:02,104.19509931813994,30.65921239816621
